-2e-11,0
-1.98e-11,2
-1.96e-11,1
-1.94e-11,0
-1.92e-11,1
-1.9e-11,1
-1.88e-11,0
-1.86e-11,0
-1.84e-11,2
-1.82e-11,0
-1.8e-11,0
-1.78e-11,0
-1.76e-11,0
-1.74e-11,1
-1.72e-11,2
-1.7e-11,0
-1.68e-11,2
-1.66e-11,0
-1.64e-11,0
-1.62e-11,1
-1.6e-11,1
-1.58e-11,0
-1.56e-11,1
-1.54e-11,0
-1.52e-11,1
-1.5e-11,3
-1.48e-11,3
-1.46e-11,1
-1.44e-11,1
-1.42e-11,0
-1.4e-11,3
-1.38e-11,1
-1.36e-11,2
-1.34e-11,1
-1.32e-11,0
-1.3e-11,0
-1.28e-11,4
-1.26e-11,2
-1.24e-11,1
-1.22e-11,2
-1.2e-11,0
-1.18e-11,4
-1.16e-11,2
-1.14e-11,2
-1.12e-11,0
-1.1e-11,3
-1.08e-11,0
-1.06e-11,2
-1.04e-11,1
-1.02e-11,1
-1e-11,5
-9.8e-12,4
-9.6e-12,2
-9.4e-12,1
-9.2e-12,2
-9e-12,1
-8.8e-12,4
-8.6e-12,3
-8.4e-12,3
-8.2e-12,3
-8e-12,3
-7.8e-12,3
-7.6e-12,6
-7.4e-12,4
-7.2e-12,8
-7e-12,6
-6.8e-12,12
-6.6e-12,15
-6.4e-12,3
-6.2e-12,19
-6e-12,14
-5.8e-12,8
-5.6e-12,18
-5.4e-12,21
-5.2e-12,21
-5e-12,30
-4.8e-12,44
-4.6e-12,46
-4.4e-12,50
-4.2e-12,60
-4e-12,65
-3.8e-12,72
-3.6e-12,76
-3.4e-12,101
-3.2e-12,120
-3e-12,91
-2.8e-12,158
-2.6e-12,189
-2.4e-12,141
-2.2e-12,184
-2e-12,183
-1.8e-12,221
-1.6e-12,249
-1.4e-12,223
-1.2e-12,254
-1e-12,290
-8e-13,314
-6e-13,277
-4e-13,267
-2e-13,269
5.049e-29,343
2e-13,293
4e-13,306
6e-13,289
8e-13,252
1e-12,266
1.2e-12,237
1.4e-12,234
1.6e-12,215
1.8e-12,201
2e-12,182
2.2e-12,180
2.4e-12,179
2.6e-12,136
2.8e-12,108
3e-12,112
3.2e-12,94
3.4e-12,90
3.6e-12,73
3.8e-12,52
4e-12,51
4.2e-12,53
4.4e-12,50
4.6e-12,47
4.8e-12,51
5e-12,31
5.2e-12,39
5.4e-12,21
5.6e-12,28
5.8e-12,18
6e-12,12
6.2e-12,24
6.4e-12,11
6.6e-12,20
6.8e-12,21
7e-12,18
7.2e-12,27
7.4e-12,18
7.6e-12,18
7.8e-12,20
8e-12,12
8.2e-12,19
8.4e-12,23
8.6e-12,15
8.8e-12,11
9e-12,21
9.2e-12,16
9.4e-12,12
9.6e-12,21
9.8e-12,26
1e-11,22
1.02e-11,16
1.04e-11,8
1.06e-11,17
1.08e-11,24
1.1e-11,19
1.12e-11,22
1.14e-11,14
1.16e-11,21
1.18e-11,23
1.2e-11,21
1.22e-11,18
1.24e-11,28
1.26e-11,21
1.28e-11,19
1.3e-11,29
1.32e-11,28
1.34e-11,29
1.36e-11,25
1.38e-11,31
1.4e-11,31
1.42e-11,34
1.44e-11,31
